X,Y
5.799837874281312,19.091983227396685
5.614845879595237,17.453355962850086
5.606600944161709,18.765373931487193
6.034876665964548,19.420894923300818
6.764679372263622,20.844181301305564
8.049889996807698,27.706036102305106
2.6982072012821434,8.925601673274585
8.250494101800621,25.54750681645559
4.982556822634536,16.52104737232739
0.7705827913433116,5.816919430408083
0.585509292439792,2.469911329604409
3.3423831869606078,11.4420500617235
7.8489697711146755,25.43362729859302
7.076809347409157,23.581623626662058
7.886149646724064,25.202692371702863
5.172690564416094,16.562140780675577
4.401989979554905,13.994350003947108
1.4745252670628395,5.8648176747293
3.2819275360931153,10.53933693980464
4.340193661738753,13.425720614422135
0.8860042967961723,4.556666398859162
2.2061195271121123,9.438937635155648
5.982252940637388,18.3921812987616
7.356631142391898,22.7854892317106
9.983475113929497,32.15906060963567
9.331133313435577,36.171022597960814
6.425651995351915,20.649246118450527
4.21248053294072,13.471592680412943
6.361773647082327,20.269454071299716
7.85651618080232,27.875415253077165
1.1833619092338732,4.425521374233204
4.099048896962882,13.098117585833045
8.398022856356173,26.162435370849703
3.83832951933044,12.251723141480156
5.718722712271865,18.637958514009668
5.877693608621982,23.061145932214558
1.8447625313363936,7.266941175763319
3.622354416522884,11.995312007827904
3.3451128874193214,11.133526879267393
0.26196708532064794,1.346646621047259
0.24191763891355245,3.4954403829230443
8.316970436757735,26.22730506534698
2.7307080997281243,9.378272478542318
5.180787662388155,40.25766449366283
2.9872557358877305,10.66122239615197
9.406792451153406,29.04317736053272
2.5929675886577375,8.783064327221703
4.296568127389351,16.394271083800255
8.727302504846019,27.653120977998075
8.419335667918087,25.846621837963546
1.8610141784627732,8.441677573311473
8.026433097957105,24.943237170121748
4.581868867378926,20.606614000272142
4.829688720853552,17.785165984454704
1.3347997241594378,4.995015976775528
0.8060151375712465,6.369621212853007
7.279393069737652,23.259668601645277
4.964611523552998,17.59125858025119
4.3685070261517955,15.080540923093379
7.295082286523967,22.665500581072827
7.6551289899110975,23.8420896417484
1.5890816766935356,7.919479843694985
6.102251494776413,19.37353203153758
1.3535408227768553,5.0797800616071855
7.513750860290457,23.277296287592833
6.569551562671395,21.58738248143017
9.56614621083458,36.915522643220655
0.6895801635642118,2.7638750135569046
0.5705472115125432,3.0874354937405712
2.8218707469320012,12.921951775904027
2.6170568373590597,9.12589668473031
2.469787990719998,9.332679018604923
9.062545805210366,27.884543695154715
2.495461998495061,9.372322022365061
2.71949726128631,9.33909459847074
7.593982624179637,25.812993991035125
4.4973984245054,17.121974169505556
7.767105569551812,36.9765517577869
0.6536615756438524,4.097646840395183
4.875711936733843,16.3635477509731
0.3361360018328263,2.5742496865361932
0.6265320345535452,2.9333352025152872
9.06437453344411,28.947221413702636
1.3924537111759516,5.272872647740799
5.324206822752171,17.50738123961597
4.110956026007066,16.418585542577965
3.4734332625884266,11.137058939403879
8.998333456872725,30.472667776939115
0.218233967754895,4.738618054205823
6.637896861755891,21.153604469602282
9.633944342135504,29.372920944034927
5.60168183461842,17.700859817128567
9.368224620330919,32.11423791295471
0.5225787928602377,2.89640653792561
4.187933190741614,13.283214526666933
2.6015779096205116,8.75965388517021
7.3082096498072975,24.593711309758568
9.812970904972467,31.51779214579054
2.565300624442478,8.834648952939538
6.5417460147407445,20.66944807843554
