X,Y
9.694123223352875,30.217010548639276
2.5813343270112754,9.821898218941165
6.567366645412922,16.22072450176276
3.251900642246949,4.555447513769376
7.734731256866007,33.17671908672288
1.3087366071834983,1.6914030799588566
9.698210450785448,26.13766960507481
4.5378954138363925,4.846735673490604
2.3605046334646396,5.8867051619464075
0.7349674733001266,-2.4105465471371117
1.6975790508754074,15.302812953308068
5.197739485560176,22.6423039033937
3.3700317643128628,8.66934356704997
8.288833658826094,38.12868000319983
4.308875236618059,19.83545314481215
2.487142725876299,7.8372712600857835
6.171449866040301,8.017321023753036
7.067772168854458,34.65802936951708
1.6704190790094986,0.06339490321051588
1.6761921628831766,-1.1984172461349294
0.3667142693354297,8.212994968054492
7.364020150656405,36.29082248366558
6.638045276218051,28.835499921206743
4.746308757498139,19.058471872756215
8.441704489691972,30.298885177402347
8.056701529500533,30.437182382403137
5.853543643967521,23.355273880836393
8.682712805132587,29.454095535244637
2.0584121003676827,8.69624182086243
1.1191961939772788,5.0446229424342235
2.697496115169896,6.322665401176307
0.5708685608931485,2.3092302983455752
5.31169528001032,9.470301769054034
9.366056922949614,29.606472634875093
0.39343540668509647,-1.7626493156992975
1.221099140100268,0.14535083422194894
4.521990282834353,16.465441604270453
9.33875017527905,36.97626195756014
3.161561049767505,16.076266179314082
5.072348086883924,9.364541242535886
0.41572859050392097,-1.7009549113399247
1.4834320096208886,11.154151968803745
9.86630122958847,26.68646672107386
9.651186964360456,29.830395143096244
0.04939980934409616,4.898459923155048
9.51811785423239,25.712631288378994
6.391199378155004,21.70047566519481
8.679182945200221,21.36742136100964
4.547398556338591,12.635357449259704
5.155960285792503,19.066790528090195
4.888465802569202,8.700428740049261
6.668642575461043,24.208301416185126
1.396512547563129,6.091348648055981
0.2997358987267795,5.661657468266077
3.079299415911909,12.357468918059036
7.0468076273664675,29.96112503196862
2.0185345212294834,8.681726076927987
6.734324333249173,20.055945294121255
9.699120461072704,31.708848898379532
0.9390071578941839,7.533511618864491
6.726021182251262,22.422363898382308
4.437502193045711,15.515465035156545
8.681422543775053,24.53430919229138
1.771497894473859,3.999989095666837
6.926259522261645,15.76575220778647
8.381152896481103,35.891342405378005
9.446142194740233,24.119110407264273
6.832480282896459,19.03291485970984
4.971747640084273,13.323206592406832
6.178472402012138,25.01003909075862
8.689049844787181,26.592401142901405
5.706097466388297,25.35700276253356
0.3038705969683686,-0.4558413303142368
9.309486955069778,31.32343167632834
6.895267510315612,18.509067264648046
6.765133857772465,33.02114721218434
2.1567515239771717,2.532262476783952
6.5888547023265716,23.31566765811485
3.938644056541585,16.984816574285247
6.512329770414921,23.605984798502252
1.0659303030799072,4.27135261485118
6.5784530460303605,21.08625563942395
9.994137257706665,32.20146913301554
0.4821203886055603,2.7113511576742377
9.771741842213173,36.13462111061406
4.069079607228706,25.259853829642875
8.707534503372592,25.33514458507861
7.823854840582735,18.62254962385282
5.6701626098666775,18.569077587843758
7.384492092513265,37.05202296581139
8.78515561301348,24.337093999191787
4.0414032165103295,22.319793676751328
3.270331615632387,20.199498917279364
6.675933855635847,19.25986035836757
8.078459419412585,29.080293654164134
7.622851347766158,33.01053715894116
7.978136488586345,24.0387707608216
4.35583314812933,14.049597643876181
8.178342161750216,23.626621915507428
1.2020905537060844,0.5324880076539191
